42	3	1	1321041509	4ebd7e650aaf88633bcfc3c9
30	1	1	1321137448	4ebef5280aaf6450ba534bc1
30	1	1	1321137881	4ebef6d930f82a2e12c3ccfe
30	1	1	1321146260	4ebf17949911a2ec5bb10dde
43	6	1	1321486438	4ec448660aaf9233ed4ebe0c
39	6	1	1321686678	4ec756960aaf9c3ccc2fb3d8
44	6	1	1321821133	4ec963cdcc21b428e54f7c6d
45	1	1	1321829287	4ec983a7f79041351f27403d
32	3	1	1321925758	4ecafc7e82319a1849f4af54
46	1	1	1322087098	4ecd72bad3e3521ce24d47e5
32	3	1	1322153115	4ece749b0e61efa32ecaa3f4
47	3	1	1322269773	4ed03c4d775bbb5f32b7d971
48	1	1	1322348399	4ed16f6f6c2510ace238526b
49	3	1	1322422576	4ed2913077c8ea62fead9b27
39	6	1	1322551499	4ed488cbf790888b539c5ee3
32	3	1	1322674645	4ed669d5be7b890f2aedee9d
32	3	1	1322674656	4ed669e00e01b2ee6a1856e3
50	3	1	1322775018	4ed7f1ea02d57802e66b1a99
51	6	1	1322871490	4ed96ac28231efe38e38c214
52	3	1	1322961299	4edac993f9abeea3da2b7996
53	3	1	1323025976	4edbc638d3e346be35fc4e3c
54	3	1	1323029605	4edbd465722e1da303fb6a4b
55	1	1	1323043107	4edc0923722e1da3043f5806
56	3	1	1323044613	4edc0f0593ad464d2a870180
32	3	1	1323106016	4edcfee08231efe3927a524c
57	1	1	1323160875	4eddd52b7ee5c6263a4be78e
57	1	1	1323165300	4edde67461af8a14ba6f2bb6
57	1	1	1323253704	4edf3fc8e5faee99921cb54c
58	3	1	1323271095	4edf83b78b81340ef114c2c8
32	3	1	1323278197	4edf9f75722e992a3e57238a
59	3	1	1325970873	4f08b5b9e4b07c8f8c6b38b1
60	3	1	1325976747	4f08ccabe4b0aa2dc6c57338
61	1	1	1326064796	4f0a249ce4b0e8907c587c80
62	3	1	1326158604	4f0b930ce4b00658992a436b
63	1	1	1327189245	4f1b4cfde4b08fa664b01764
64	3	1	1327541535	4f20ad1fe4b06c6f5e68e1b9
14	1	1	1327640781	4f2230cde4b0020c2c76359a
65	3	1	1327703699	4f232693e4b006e5c0d06033
66	3	1	1327714976	4f2352a0e4b06176432eab40
67	3	1	1327792250	4f24807ae4b0085e4a12ecf4
68	3	1	1327800944	4f24a270e4b0b2f98fb62da8
32	3	1	1327859149	4f2585cde4b0e12082bd83c5
69	1	1	1327861909	4f259095e4b063d401ada300
69	1	1	1327862157	4f25918de4b01dc94cc396a9
70	3	1	1327875557	4f25c5e5e4b0085e4b59481b
70	3	1	1327876566	4f25c9d6e4b006e5c38a24dd
71	5	1	1327878114	4f25cfe2e4b04d36df546679
71	5	1	1327878253	4f25d06de4b08842e57733e7
71	5	1	1327878616	4f25d1d8e4b05160affe6a3a
69	5	1	1327880979	4f25db13e4b050258caf846e
32	3	1	1327886649	4f25f139e4b047657b402fde
72	3	1	1327887798	4f25f5b6e4b050258cca5758
73	3	1	1327897017	4f2619b9e4b0020c3078a11a
50	5	1	1328222505	4f2b1129e4b0009b30ac20a7
32	3	1	1328233718	4f2b3cf6e4b0ebf427e74f09
74	6	1	1328249420	4f2b7a4ce4b0fc7ec5b84cd8
75	3	1	1328478823	4f2efa67e4b0dbffdddbbb53
32	3	1	1328638641	4f316ab1e4b0ef2eb670f517
76	3	1	1328751434	4f33234ae4b0de3f853ca279
11	1	1	1328842773	4f348815e4b097dab0e33490
77	1	1	1328846722	4f349782e4b0cbcdeff5c8f4
78	1	1	1328988157	4f36bffde4b0fc67a87e7f48
79	3	1	1328998370	4f36e7e2e4b01139d537cbdd
80	3	1	1329038529	4f3784c1e4b0d3ab519317b1
81	6	1	1329247872	4f3ab680e4b0606452eeb829
42	3	1	1329427105	4f3d72a1e4b0b928aee63e8f
82	1	1	1329456837	4f3de6c5e4b0d0c631092b5f
83	1	1	1329507152	4f3eab50e4b065204aafa959
84	1	1	1329516320	4f3ecf20e4b0c9cefeccbf4f
85	1	1	1329596534	4f400876e4b08cc37112f9dc
86	3	1	1329611027	4f404113e4b0193961ce3ee1
87	3	1	1329612706	4f4047a2e4b0295028e8a76e
88	3	1	1329681125	4f4152e5e4b01e824e9224bb
88	3	1	1329681591	4f4154b7e4b015f1bb63f5e5
89	3	1	1329688757	4f4170b5e4b0e9ea7b3b757b
28	3	1	1329693156	4f4181e4e4b005b535d56a23
28	3	1	1329693226	4f41822ae4b08cc372bc33da
28	3	1	1329693259	4f41824be4b080aa7959ca7b
28	3	1	1329693366	4f4182b6e4b0f7b45a4d16f2
28	3	1	1329693445	4f418305e4b005b535d6ce31
28	3	1	1329693474	4f418322e4b0f4e3fc41b9a0
38	1	1	1329695680	4f418bc0e4b0740e7bfc2864
90	6	1	1329696826	4f41903ae4b0f4e3fc520faa
91	3	1	1329699277	4f4199cde4b015f1bbb9817a
92	3	1	1329702487	4f41a657e4b0e9ea7b7c093f
93	1	1	1329768484	4f42a824e4b08a9e0ce6a6de
94	6	1	1329789930	4f42fbeae4b0836e951c21c7
42	3	1	1329936232	4f453768e4b09e67d3335d68
81	6	1	1330034355	4f46b6b3e4b0bf72859a1702
95	6	1	1330048080	4f46ec50e4b08f45db1b5efc
96	1	1	1330059265	4f471801e4b0b0b998941bcf
97	5	1	1330133327	4f48394fe4b0e445059d57a0
49	3	1	1330204601	4f494fb9e4b06a774304cda1
98	3	1	1330209291	4f49620be4b0922ac629a501
45	1	1	1330232253	4f49bbbde4b007d3900def22
45	1	1	1330241848	4f49e138e4b037cdb70757d8
99	3	1	1330278678	4f4a7116e4b0cccedd57f0b6
100	3	1	1330279154	4f4a72f2e4b0ecc814ceeed9
63	1	1	1330279702	4f4a7516e4b0c132f2f47238
101	3	1	1330283719	4f4a84c7e4b0bd57abeff8a5
102	5	1	1330310412	4f4aed0ce4b037cdb82d8700
95	6	1	1330380144	4f4bfd70e4b0b534aceccba0
103	6	1	1330385100	4f4c10cce4b03af95f3a086a
32	3	1	1330394168	4f4c3438e4b05b49b3714326
104	6	1	1330502092	4f4dd9cce4b0657aa5bf3f34
105	5	1	1330620361	4f4fa7c9e4b0a99a7947385b
32	3	1	1330621783	4f4fad57e4b0cad93c618a4a
106	1	1	1330663946	4f50520ae4b06d23f6e611ab
32	3	1	1330742256	4f5183f0e4b0d9ab7977889e
91	1	1	1330749391	4f519fcfe4b0ef967090258c
107	5	1	1330754846	4f51b51ee4b0ef9670a453e3
103	6	1	1330760924	4f51ccdce4b0776d63eb4d44
103	6	1	1330761063	4f51cd67e4b07e4c61f55aa1
32	3	1	1330794806	4f525136e4b0b5d9ddc6a6a2
107	5	1	1330794831	4f52514fe4b07e4c627f3cf8
108	3	1	1330805082	4f52795ae4b0c416047035ef
108	3	1	1330805585	4f527b51e4b0776d64ae3d43
108	3	1	1330806551	4f527f17e4b0ddd8f724e739
109	3	1	1330810416	4f528e30e4b03be363116abe
110	3	1	1330815450	4f52a1dae4b050039dd09e91
111	3	1	1330817898	4f52ab6ae4b092980e25bbf4
112	3	1	1330887399	4f53bae7e4b0b58939776b87
91	3	1	1330892735	4f53cfbfe4b002a743cb9dfa
113	6	1	1330895853	4f53dbede4b07c31b4f86314
114	3	1	1330896508	4f53de7ce4b0754d593544d2
115	5	1	1330897275	4f53e17be4b092980f7331a6
21	3	1	1330903187	4f53f893e4b0639bbafcac2a
116	3	1	1330907283	4f540893e4b0d3a8f67edd51
117	3	1	1330913436	4f54209ce4b036244c1525bd
32	3	1	1331085028	4f56bee4e4b0f1f14fb55741
108	6	1	1331156575	4f57d65fe4b0ff1158a42436
108	3	1	1331173569	4f5818c1e4b00d647a3d2db5
118	3	1	1331203636	4f588e34e4b08e27a0bee4ba
118	3	1	1331203830	4f588ef6e4b0a386de4622f5
118	3	1	1331224377	4f58df39e4b014b62add2419
119	3	1	1331262420	4f5973d4e4b04edd0b73a1bb
86	1	1	1331272840	4f599c88e4b0a5f2141757a7
87	1	1	1331275687	4f59a7a7e4b09f2e8fa6d57c
104	6	1	1331291043	4f59e3a3e4b0f78045019a89
120	6	1	1331327161	4f5a70b9e4b03a6a1089edd3
104	6	1	1331336342	4f5a9496e4b082b23c536fe9
99	3	1	1331495597	4f5d02ade4b01014bb452da6
121	5	1	1331497925	4f5d0bc5e4b05cd76ad06a53
122	3	1	1331516572	4f5d549ce4b05cd76b17a02d
123	6	1	1331699356	4f601e9ce4b00cb4e00a0da1
57	1	1	1331841961	4f624ba9e4b071dd73e9281b
57	1	1	1331859361	4f628fa1e4b0272f2a5445ff
62	1	1	1331862668	4f629c8ce4b086a3357db033
123	6	1	1331956000	4f640920e4b0777dfc0457d1
32	3	1	1332037235	4f654673e4b0bf1012b67a58
104	6	1	1332206416	4f67db50e4b0eb08933cdf59
118	3	1	1332207197	4f67de5de4b0d535a588ed74
32	3	1	1332291605	4f692815e4b08bde16b88f7f
124	1	1	1332471036	4f6be4fce4b0e3b3bb7c6a47
123	6	1	1332561725	4f6d473de4b01489b980f4f7
123	6	1	1332622328	4f6e33f8e4b0f375fa47a8ac
125	1	1	1332627702	4f6e48f6e4b06003332e3fa0
104	6	1	1332670149	4f6eeec5e4b032eb647252e2
126	5	1	1332699704	4f6f6238e4b07e41f0228f73
123	6	1	1332899687	4f726f67e4b03ea6fd0e65b1
32	3	1	1332979263	4f73a63fe4b0f06c03d8481f
123	6	1	1332995897	4f73e739e4b0f112e0e5dc34
123	6	1	1333033609	4f747a89e4b09bd57df840cf
127	1	1	1333086768	4f754a30e4b06788505576d8
128	1	1	1333151832	4f764858e4b015b23bfa7a85
28	1	1	1333153046	4f764d16e4b0e5e2b9a6b3f2
28	1	1	1333153046	4f764d16e4b040208b243cbe
91	1	1	1333154857	4f765429e4b05cde5fd59aa3
32	3	1	1333211689	4f773229e4b067aa2f505b0b
127	1	1	1333236823	4f779457e4b067aa2fb93457
129	1	1	1333245198	4f77b50ee4b0e0abc4adf680
130	3	1	1333246156	4f77b8cce4b0c7b6e233bb5d
32	3	1	1333248753	4f77c2f1e4b06ff83689a134
32	3	1	1333420822	4f7a6316e4b0c69aa396e2ef
123	6	1	1333432239	4f7a8fafe4b0747c657a5fdd
32	3	1	1333470732	4f7b260ce4b07183b518977e
94	6	1	1333557355	4f7c786be4b04e01b8a3b36a
123	6	1	1333645127	4f7dcf47e4b0d6e7f35b1abe
123	6	1	1333649996	4f7de24ce4b02b9fc859d115
131	3	1	1333665466	4f7e1ebae4b06838137689cc
132	5	1	1333677478	4f7e4da6e4b0e160b751854b
133	1	1	1333683344	4f7e6490e4b06aeda2a43b45
134	3	1	1333734206	4f7f2b3ee4b0ac821d68eeb6
135	3	1	1333828338	4f809af2e4b088077ef7f4ff
99	3	1	1333920074	4f82014ae4b0e160bac792d5
136	1	1	1333922756	4f820bc4e4b01cf8240cd552
30	3	1	1333941072	4f825350e4b0e160bb0ff802
137	1	1	1334092273	4f84a1f1e4b0a49bcf401f82
32	3	1	1334191194	4f86245ae4b0c69e7cf3b6d3
123	6	1	1334198416	4f864090e4b005d95f8f9904
138	3	1	1334248125	4f8702bde4b018320394fd3d
123	6	1	1334286523	4f8798bbe4b0bae89567acda
123	6	1	1334358568	4f88b228e4b0183205243993
123	6	1	1334379682	4f8904a2e4b0b1c4af5f90d0
32	3	1	1334421104	4f89a670e4b07f1a3599d0fe
36	3	1	1334425814	4f89b8d6e4b0e6f348cdb2ae
104	6	1	1334445561	4f8a05f9e4b0c71a7259151c
104	6	1	1334446979	4f8a0b83e4b0bae897a7bd22
36	3	1	1334454828	4f8a2a2ce4b0cec3abf2df60
139	3	1	1334456859	4f8a321be4b005979f02c544
140	3	1	1334513045	4f8b0d95e4b005979fc00a7d
49	3	1	1334514342	4f8b12a6e4b01f95a467f5c1
49	3	1	1334514463	4f8b131fe4b09efba30632e5
49	3	1	1334517456	4f8b1ed0e4b0e81f6902e54c
141	3	1	1334531277	4f8b54cde4b0bae898cc1849
36	3	1	1334541153	4f8b7b61e4b024e8568cf429
73	1	1	1334555339	4f8bb2cbe4b0a95f95f6f060
73	1	1	1334555690	4f8bb42ae4b0cec3ad4ca1a1
119	3	1	1334626059	4f8cc70be4b079c5babd9ef6
123	6	1	1334638795	4f8cf8cbe4b0a791f593be89
36	3	1	1334727183	4f8e520fe4b0db47026c9ebc
32	3	1	1334803236	4f8f7b24e4b0ffc464eedb2f
142	1	1	1334899994	4f90f51ae4b0c93d7eef5da1
143	1	1	1334901336	4f90fa58e4b0a11ed0b39320
144	3	1	1334937973	4f918975e4b0ad2455f304d5
16	3	1	1334955807	4f91cf1fe4b0c9ec0f0008fc
16	3	1	1334955846	4f91cf46e4b0fa3814ab4541
145	3	1	1335027764	4f92e834e4b01cffa1475b24
53	3	1	1335029012	4f92ed14e4b03cc49c851709
146	3	1	1335044843	4f932aebe4b08038d7b2a40c
147	3	1	1335049435	4f933cdbe4b01143d2054305
108	3	1	1335050123	4f933f8be4b0599b4ecd3a30
147	3	1	1335059870	4f93659ee4b0242d6173e8c1
32	3	1	1335064440	4f937778e4b03c10537a3e9b
123	6	1	1335156212	4f94ddf4e4b015eb3eabbe2b
148	1	1	1335202995	4f9594b3e4b03cc49e6d228c
123	6	1	1335285352	4f96d668e4b042e856c37e2f
149	3	1	1335289959	4f96e867e4b0e09d5c3dd142
32	3	1	1335319714	4f975ca2e4b0b8aea5db96f9
108	3	1	1335365393	4f980f11e4b0f1b74f36c067
36	3	1	1335417043	4f98d8d3e4b0aa6bb724303d
137	3	1	1335483970	4f99de42e4b0c1fd7532f0c3
137	3	1	1335483979	4f99de4be4b09e007cda399b
137	3	1	1335483998	4f99de5ee4b092f08ae252fe
32	3	1	1335493513	4f9a0389e4b0193a1e7095f7
135	1	1	1335494834	4f9a08b2e4b0dc1e09911422
150	1	1	1335496300	4f9a0e6ce4b066b3d2e4f239
150	1	1	1335496390	4f9a0ec6e4b0a039aebcc1c3
151	1	1	1335567609	4f9b24f9e4b065054b54a5f6
63	1	1	1335568231	4f9b2767e4b020e60ecc1f65
63	1	1	1335573872	4f9b3d70e4b0ad3854fb647f
63	1	1	1335573969	4f9b3dd1e4b04dd734abda1a
152	1	1	1335574055	4f9b3e27e4b05e5ed6fb2cb0
63	1	1	1335574168	4f9b3e98e4b0e1cbfe41b3dd
153	3	1	1335633689	4f9c2719e4b0ad3855a3ad7f
154	3	1	1335641655	4f9c4637e4b0ef2f70baf10f
154	3	1	1335641664	4f9c4640e4b0027bd4c5f73f
155	3	1	1335658311	4f9c8747e4b0437370194a4e
156	3	1	1335737420	4f9dbc4ce4b0614493f4ad98
36	3	1	1335740014	4f9dc66ee4b065054d4b1d69
36	3	1	1335743972	4f9dd5e4e4b0b04585f6685a
157	3	1	1335924273	4fa09631e4b0f5a96da1edef
127	1	1	1335930231	4fa0ad77e4b03ac4dacf8fa7
158	5	1	1336191413	4fa4a9b5e4b09571de98b94d
159	3	1	1336249388	4fa58c2ce4b09571df453bba
160	3	1	1336255878	4fa5a586e4b098f42b685153
161	3	1	1336261190	4fa5ba46e4b0d607b9567fdb
32	3	1	1336323470	4fa6ad8ee4b017e938fcfba2
32	3	1	1336323976	4fa6af88e4b0bbcd4ad8c270
16	3	1	1336335689	4fa6dd49e4b0ed028312aef3
162	3	1	1336337936	4fa6e610e4b00f7196392aa7
114	3	1	1336339796	4fa6ed54e4b0d90526bf8919
163	3	1	1336356112	4fa72d10e4b0c1088f97d6dc
163	3	1	1336356258	4fa72da2e4b0ac15d10432a6
16	3	1	1336424318	4fa8377ee4b080fb1a57fbce
157	3	1	1336443881	4fa883e9e4b0f8fbf0f5f08b
32	3	1	1336528377	4fa9cdf9e4b0729e81c79ad1
127	1	1	1336533155	4fa9e0a3e4b0c4df8b73f4fe
108	3	1	1336576352	4faa8960e4b02a5ef329bc57
164	5	1	1336709421	4fac912de4b0256bff43320e
106	1	1	1336710516	4fac9574e4b07c3cb758897e
127	1	1	1336710756	4fac9664e4b0304af5d038eb
22	3	1	1336754244	4fad4044e4b088931223a81d
165	1	1	1336855414	4faecb76e4b08a88c5ed54d8
165	1	1	1336855880	4faecd48e4b091b462db8f77
37	1	1	1336859386	4faedafae4b0f4503a6af1e7
37	1	1	1336866695	4faef787e4b03d52273596de
149	3	1	1336876891	4faf1f5be4b08a88c60b6f06
32	3	1	1336876975	4faf1fafe4b0afbb6738b030
166	3	1	1336930607	4faff12fe4b0ec8289ae5468
167	1	1	1336931499	4faff4abe4b06952e0053fa1
165	1	1	1336933021	4faffa9de4b021a2c0993ffb
151	3	1	1336951992	4fb044b8e4b09f9a2b00f738
32	3	1	1337050770	4fb1c692e4b0b5bcd2ca00f2
14	3	1	1337100771	4fb289e3e4b0c76a7ac9b669
138	3	1	1337307018	4fb5af8ae4b014d752839d02
168	3	1	1337560752	4fb98eb0e4b0cfcf19570bd3
140	1	1	1337561091	4fb99003e4b0f11cb3f4aba8
169	1	1	1337562983	4fb99767e4b0d8b85a5196d3
170	1	1	1338002081	4fc04aa1e4b014a2d63fa3ca
171	1	1	1338061229	4fc131ade4b085850027fc88
51	5	1	1338112814	4fc1fb2ee4b045c5b56784e6
172	1	1	1338239983	4fc3ebefe4b0bb64400bab28
173	3	1	1338333040	4fc55770e4b0165c91c26bd9
174	3	1	1338335445	4fc560d5e4b0835b856e3287
175	3	1	1338426791	4fc6c5a7e4b024723039c414
176	3	1	1338503982	4fc7f32ee4b04669ce9a4da0
11	1	1	1338521349	4fc83705e4b04ec64acf80d0
177	1	1	1338522988	4fc83d6ce4b081b29e6778f9
178	1	1	1338751900	4fcbbb9ce4b08fe96d420fd3
178	1	1	1338752123	4fcbbc7be4b0ac2447e0ba72
45	1	1	1338761755	4fcbe21be4b00a0e8554a045
45	1	1	1338763798	4fcbea16e4b0d3660907632e
45	1	1	1338771674	4fcc08dae4b073d5dadc02fd
179	3	1	1338861862	4fcd6926e4b060c7ef4a76d2
140	1	1	1338938798	4fce95aee4b0b4dd48748a87
32	3	1	1339001695	4fcf8b5fe4b0296cfc8137b2
17	3	1	1339091346	4fd0e992e4b01e9f635ed79e
17	3	1	1339091454	4fd0e9fee4b0e16f8ddd14b3
180	3	1	1339098255	4fd1048fe4b0da17b06bbe1d
181	3	1	1339278370	4fd3c422e4b03121ce27b7c2
182	1	1	1339281937	4fd3d211e4b0052fbbb994b2
100	3	1	1339286010	4fd3e1fae4b03f13ecbf72f7
69	5	1	1339287982	4fd3e9aee4b09c165772d391
114	3	1	1339363743	4fd5119fe4b00127ba8d3f30
28	3	1	1339367324	4fd51f9ce4b06a2d8dd9bbe5
28	3	1	1339367584	4fd520a0e4b0abd665ab990e
157	3	1	1339373935	4fd5396fe4b00127ba9e47cb
7	3	1	1339376612	4fd543e4e4b070e01ee682e7
183	3	1	1339380008	4fd55128e4b054c59a2d529a
23	3	1	1339387684	4fd56f24e4b00f27be003989
16	3	1	1339447232	4fd657c0e4b03f13edbba130
16	3	1	1339447251	4fd657d3e4b02bec73d5cf6f
184	1	1	1339526038	4fd78b96e4b013ab9e9edca7
185	3	1	1339641354	4fd94e0ae4b042829f316e1d
164	3	1	1339719357	4fda7ebde4b0ea76a71108f6
186	1	1	1339733588	4fdab654e4b0a629161013cf
97	5	1	1339807293	4fdbd63de4b05be235b7f1fc
97	5	1	1339807332	4fdbd664e4b0b1923296c6a6
187	3	1	1339880179	4fdcf2f3e4b0dce40047ba8d
73	1	1	1339958415	4fde248fe4b0d60dd92127db
161	1	1	1339963244	4fde376ce4b0ef4c3993c6fb
188	5	1	1340058382	4fdfab0ee4b0ac20be9301ec
188	5	1	1340058465	4fdfab61e4b0d134d444f4c0
188	5	1	1340058497	4fdfab81e4b0906ec6ea3547
188	5	1	1340060902	4fdfb4e6e4b0e8a927f46810
189	5	1	1340090730	4fe0296ae4b006e9169be775
189	5	1	1340090773	4fe02995e4b0d14c520b3296
189	5	1	1340092027	4fe02e7be4b0a3fcbf6fcf4f
32	3	1	1340156658	4fe12af2e4b00017d7c6a4ef
190	5	1	1340234932	4fe25cb4e4b05551e82d9519
76	3	1	1340240249	4fe27179e4b0b355c0949f39
191	1	1	1340309967	4fe381cfe4b0d2de341369b9
154	1	1	1340337199	4fe3ec2fe4b037f4b5ff7635
154	1	1	1340337201	4fe3ec31e4b056dc1b71f28b
192	1	1	1340377619	4fe48a13e4b090323d8ac5c9
33	1	1	1340400073	4fe4e1c9e4b00ca0cf871de6
33	1	1	1340402197	4fe4ea15e4b0faa0b8b95f9c
33	1	1	1340402429	4fe4eafde4b079b380a9bc5d
33	1	1	1340405674	4fe4f7aae4b047eae8ce55cc
52	3	1	1340414200	4fe518f8e4b0227bdfde9b77
193	3	1	1340415903	4fe51f9fe4b0c83671635eb9
189	5	1	1340422842	4fe53abae4b0ec3d84be3387
189	5	1	1340422947	4fe53b23e4b04d88c5dbcf88
125	1	1	1340479374	4fe6178ee4b04318c3fab86d
194	1	1	1340485056	4fe62dc0e4b0c83671cedac6
74	3	1	1340485710	4fe6304ee4b0756d12ca4d9d
74	3	1	1340485883	4fe630fbe4b0c7d6bb289579
74	3	1	1340486284	4fe6328ce4b08674ca5300a4
194	1	1	1340486509	4fe6336de4b0972a1d220eb5
74	3	1	1340487382	4fe636d6e4b098960979c5c6
74	3	1	1340488884	4fe63cb4e4b00ca0d0134dff
70	3	1	1340496185	4fe65939e4b0daa8b5f9b132
195	5	1	1340504228	4fe678a4e4b09198fdf02f9f
36	3	1	1340592843	4fe7d2cbe4b079b381c77b25
74	3	1	1340692437	4fe957d5e4b04eb2ed37f9e1
32	3	1	1340728468	4fe9e494e4b0ccd542148c98
36	3	1	1340909340	4feca71ce4b00f39066212e1
36	3	1	1340922943	4fecdc3fe4b07c64caed5f12
92	1	1	1340948783	4fed412fe4b05dce3984dca6
108	3	1	1341091933	4fef705de4b0005d41af79a5
162	1	1	1341170175	4ff0a1ffe4b092e4b27b3cb2
162	1	1	1341173126	4ff0ad86e4b07928d98b1ffc
195	5	1	1341173926	4ff0b0a6e4b0a36f6f4d4d13
149	3	1	1341435608	4ff4aed8e4b0a7f73f8caacb
161	5	1	1341437865	4ff4b7a9e4b00ee3e5083b4d
196	5	1	1341457344	4ff503c0e4b0a7f73faf6f40
197	5	1	1341457576	4ff504a8e4b01a84ecbf412d
198	5	1	1341470313	4ff53669e4b01ead015356b5
199	5	1	1341510051	4ff5d1a3e4b0cfb36f0df5e9
200	1	1	1341537402	4ff63c7a6de4faaf44a38be7
201	1	1	1341538171	4ff63f7be4b01ead01c62fb1
200	1	1	1341542309	4ff64fa56de42205f79f7353
200	1	1	1341542389	4ff64ff56de42205f79f7392
200	1	1	1341542439	4ff650276de42205f79f73ae
167	1	1	1341543148	4ff652ece4b05ae523adfe33
202	1	1	1341543174	4ff65306e4b0d48ad26655be
167	1	1	1341543196	4ff6531ce4b0fe7c20b44f56
202	1	1	1341547770	4ff664fae4b0fecb256f9db0
202	1	1	1341547808	4ff66520e4b09751a72d9b6c
203	1	1	1341561607	4ff69b07e4b058e164d1f4cb
203	1	1	1341561773	4ff69bade4b0b3e698b796fb
137	1	1	1341602595	4ff73b23e4b0463f713f7fb5
204	3	1	1341681298	4ff86e92e4b024f55a756330
205	1	1	1341694915	4ff8a3c3e4b0a7f7413a1b78
205	1	1	1341697647	4ff8ae6fe4b01992ab47c17f
120	1	1	1341703380	4ff8c4d4e4b038644c03e690
206	1	1	1341790414	4ffa18cee4b054fbabafd326
