1.041399762034416199e-01,0.000000000000000000e+00,1.088188067078590393e-01,1.751908361911773682e-01,9.311386197805404663e-02,9.587361663579940796e-02,1.001639068126678467e-01,1.280557215213775635e-01,8.979105204343795776e-02,1.048522070050239563e-01
5.004629120230674744e-02,1.750085055828094482e-01,2.407045960426330566e-01,1.446678191423416138e-01,0.000000000000000000e+00,1.913733482360839844e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.981994658708572388e-01
1.251327991485595703e-01,1.330035179853439331e-01,1.225274503231048584e-01,1.033500283956527710e-01,1.034063100814819336e-01,1.698366850614547729e-01,8.890132606029510498e-02,7.353768497705459595e-02,8.030420541763305664e-02,0.000000000000000000e+00
3.040190339088439941e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.650965094566345215e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.308843970298767090e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.847176432609558105e-01,0.000000000000000000e+00,4.290895462036132812e-01,0.000000000000000000e+00,1.861928254365921021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.043085336685180664e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.753446578979492188e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.203467786312103271e-01,0.000000000000000000e+00
1.756547689437866211e-01,0.000000000000000000e+00,2.166093289852142334e-01,1.241254657506942749e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.836104512214660645e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.098699808120727539e-01,1.667516976594924927e-01,2.098106592893600464e-01,3.019309937953948975e-01,1.116366535425186157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
