1.065568774938583374e-01,0.000000000000000000e+00,1.021849811077117920e-01,1.937650144100189209e-01,8.751094341278076172e-02,9.321767836809158325e-02,1.057626530528068542e-01,1.228952929377555847e-01,8.818953484296798706e-02,9.991707652807235718e-02
5.214171856641769409e-02,1.752069294452667236e-01,2.353629916906356812e-01,1.459108144044876099e-01,0.000000000000000000e+00,1.933969557285308838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.979806274175643921e-01
1.228608191013336182e-01,1.321570128202438354e-01,1.240121945738792419e-01,1.049139574170112610e-01,1.025804206728935242e-01,1.728345751762390137e-01,8.707171678543090820e-02,7.320152223110198975e-02,8.036770671606063843e-02,0.000000000000000000e+00
2.860626578330993652e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.997170627117156982e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.142201900482177734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.777381777763366699e-01,0.000000000000000000e+00,4.260023236274719238e-01,0.000000000000000000e+00,1.962594240903854370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.897797226905822754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.956937134265899658e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.145265638828277588e-01,0.000000000000000000e+00
1.720417290925979614e-01,0.000000000000000000e+00,2.031295746564865112e-01,1.223217919468879700e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.025068521499633789e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.184150964021682739e-01,1.628286540508270264e-01,2.096579372882843018e-01,2.987446188926696777e-01,1.103536859154701233e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.313959717750549316e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.686039984226226807e-01
1.744789481163024902e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.580226957798004150e-01,0.000000000000000000e+00,7.448048889636993408e-02,2.235684245824813843e-01,1.438270658254623413e-01,1.256223320960998535e-01,0.000000000000000000e+00
1.700432449579238892e-01,3.024388849735260010e-01,0.000000000000000000e+00,1.948288977146148682e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.761861294507980347e-01,1.565029025077819824e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.585106790065765381e-01,0.000000000000000000e+00,4.042970836162567139e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.039280891418457031e-01,2.332642227411270142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.171530321240425110e-02,1.737740784883499146e-01,2.334381937980651855e-01,1.447175592184066772e-01,0.000000000000000000e+00,1.918153464794158936e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045394629240036011e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.761974632740020752e-02,7.073961198329925537e-02,8.562095463275909424e-02,8.751998841762542725e-02,2.255472838878631592e-01,1.275582462549209595e-01,9.813842922449111938e-02,8.883004635572433472e-02,1.384257227182388306e-01,0.000000000000000000e+00
